5909.09	4932.43	0	14.0757
5909.09	5054.05	0	14.4706
5909.09	5175.68	0	14.3548
5909.09	5297.3	0	13.7867
5909.09	5418.92	0	12.895
5909.09	5540.54	0	11.8266
5909.09	5662.16	0	10.7056
5909.09	5783.78	0	9.61754
5909.09	5905.41	0	8.61076
5909.09	6027.03	0	7.70639
5909.09	6148.65	0	6.90839
5909.09	6270.27	0	6.21135
5909.09	6391.89	0	5.60558
5909.09	6513.51	0	5.08002
5909.09	6635.14	0	4.6238
5909.09	6756.76	0	4.22701
5909.09	6878.38	0	3.88093
5909.09	7000	0	3.57805
6000	-2000	0	3.50942
6000	-1878.38	0	3.79276
6000	-1756.76	0	4.1137
6000	-1635.14	0	4.47798
6000	-1513.51	0	4.89194
6000	-1391.89	0	5.36242
6000	-1270.27	0	5.89619
6000	-1148.65	0	6.49917
6000	-1027.03	0	7.17484
6000	-905.405	0	7.92173
6000	-783.784	0	8.72959
6000	-662.162	0	9.57439
6000	-540.541	0	10.4128
6000	-418.919	0	11.1789
6000	-297.297	0	11.7863
6000	-175.676	0	12.1421
6000	-54.0541	0	12.171
6000	67.5676	0	11.8428
6000	189.189	0	11.1869
6000	310.811	0	10.2839
6000	432.432	0	9.23901
6000	554.054	0	8.15227
6000	675.676	0	7.10002
6000	797.297	0	6.1297
6000	918.919	0	5.26398
6000	1040.54	0	4.50819
6000	1162.16	0	3.85737
6000	1283.78	0	3.30143
6000	1405.41	0	2.82849
6000	1527.03	0	2.42672
6000	1648.65	0	2.08527
6000	1770.27	0	1.79461
6000	1891.89	0	1.54661
6000	2013.51	0	1.33443
6000	2135.14	0	1.15237
6000	2256.76	0	0.995707
6000	2378.38	0	0.860527
6000	2500	0	0.743591
6000	2621.62	0	0.860527
6000	2743.24	0	0.995707
6000	2864.86	0	1.15237
6000	2986.49	0	1.33443
6000	3108.11	0	1.54661
6000	3229.73	0	1.79461
6000	3351.35	0	2.08527
6000	3472.97	0	2.42672
6000	3594.59	0	2.82849
6000	3716.22	0	3.30143
6000	3837.84	0	3.85737
6000	3959.46	0	4.50819
6000	4081.08	0	5.26398
6000	4202.7	0	6.1297
6000	4324.32	0	7.10002
6000	4445.95	0	8.15227
6000	4567.57	0	9.23901
6000	4689.19	0	10.2839
6000	4810.81	0	11.1869
6000	4932.43	0	11.8428
6000	5054.05	0	12.171
6000	5175.68	0	12.1421
6000	5297.3	0	11.7863
6000	5418.92	0	11.1789
6000	5540.54	0	10.4128
6000	5662.16	0	9.57439
6000	5783.78	0	8.72959
6000	5905.41	0	7.92173
6000	6027.03	0	7.17484
6000	6148.65	0	6.49917
6000	6270.27	0	5.89619
6000	6391.89	0	5.36242
6000	6513.51	0	4.89194
6000	6635.14	0	4.47798
6000	6756.76	0	4.1137
6000	6878.38	0	3.79276
6000	7000	0	3.50942
6090.91	-2000	0	3.43481
6090.91	-1878.38	0	3.69853
6090.91	-1756.76	0	3.9946
6090.91	-1635.14	0	4.32724
6090.91	-1513.51	0	4.70088
6090.91	-1391.89	0	5.11986
6090.91	-1270.27	0	5.58791
6090.91	-1148.65	0	6.10733
6090.91	-1027.03	0	6.6776
6090.91	-905.405	0	7.2934
6090.91	-783.784	0	7.942
6090.91	-662.162	0	8.6002
6090.91	-540.541	0	9.23169
6090.91	-418.919	0	9.78653
6090.91	-297.297	0	10.2048
6090.91	-175.676	0	10.4266
6090.91	-54.0541	0	10.4066
6090.91	67.5676	0	10.1288
6090.91	189.189	0	9.61421
6090.91	310.811	0	8.91511
6090.91	432.432	0	8.10074
6090.91	554.054	0	7.24004
6090.91	675.676	0	6.3893
6090.91	797.297	0	5.58729
6090.91	918.919	0	4.85599
6090.91	1040.54	0	4.20439
6090.91	1162.16	0	3.63277
6090.91	1283.78	0	3.13633
6090.91	1405.41	0	2.7078
6090.91	1527.03	0	2.33907
6090.91	1648.65	0	2.02219
6090.91	1770.27	0	1.74982
6090.91	1891.89	0	1.51546
6090.91	2013.51	0	1.31347
6090.91	2135.14	0	1.13905
6090.91	2256.76	0	0.988112
6090.91	2378.38	0	0.857234
6090.91	2500	0	0.74353
6090.91	2621.62	0	0.857234
6090.91	2743.24	0	0.988112
6090.91	2864.86	0	1.13905
6090.91	2986.49	0	1.31347
6090.91	3108.11	0	1.51546
6090.91	3229.73	0	1.74982
6090.91	3351.35	0	2.02219
6090.91	3472.97	0	2.33907
6090.91	3594.59	0	2.7078
6090.91	3716.22	0	3.13633
6090.91	3837.84	0	3.63277
6090.91	3959.46	0	4.20439
6090.91	4081.08	0	4.85599
6090.91	4202.7	0	5.58729
6090.91	4324.32	0	6.3893
6090.91	4445.95	0	7.24004
6090.91	4567.57	0	8.10074
6090.91	4689.19	0	8.91511
6090.91	4810.81	0	9.61421
6090.91	4932.43	0	10.1288
6090.91	5054.05	0	10.4066
6090.91	5175.68	0	10.4266
6090.91	5297.3	0	10.2048
6090.91	5418.92	0	9.78653
6090.91	5540.54	0	9.23169
6090.91	5662.16	0	8.6002
6090.91	5783.78	0	7.942
6090.91	5905.41	0	7.2934
6090.91	6027.03	0	6.6776
6090.91	6148.65	0	6.10733
6090.91	6270.27	0	5.58791
6090.91	6391.89	0	5.11986
6090.91	6513.51	0	4.70088
6090.91	6635.14	0	4.32724
6090.91	6756.76	0	3.9946
6090.91	6878.38	0	3.69853
6090.91	7000	0	3.43481
6181.82	-2000	0	3.35555
6181.82	-1878.38	0	3.5999
6181.82	-1756.76	0	3.87178
6181.82	-1635.14	0	4.17416
6181.82	-1513.51	0	4.5099
6181.82	-1391.89	0	4.88145
6181.82	-1270.27	0	5.29035
6181.82	-1148.65	0	5.73644
6181.82	-1027.03	0	6.2168
6181.82	-905.405	0	6.7243
6181.82	-783.784	0	7.24583
6181.82	-662.162	0	7.76066
6181.82	-540.541	0	8.23937
6181.82	-418.919	0	8.64458
6181.82	-297.297	0	8.93446
6181.82	-175.676	0	9.06955
6181.82	-54.0541	0	9.02191
6181.82	67.5676	0	8.7833
6181.82	189.189	0	8.36889
6181.82	310.811	0	7.81408
6181.82	432.432	0	7.16588
6181.82	554.054	0	6.47275
6181.82	675.676	0	5.77643
6181.82	797.297	0	5.1079
6181.82	918.919	0	4.48687
6181.82	1040.54	0	3.92351
6181.82	1162.16	0	3.42097
6181.82	1283.78	0	2.97783
6181.82	1405.41	0	2.59003
6181.82	1527.03	0	2.25227
6181.82	1648.65	0	1.95886
6181.82	1770.27	0	1.70427
6181.82	1891.89	0	1.48337
6181.82	2013.51	0	1.29159
6181.82	2135.14	0	1.12491
6181.82	2256.76	0	0.979857
6181.82	2378.38	0	0.853443
6181.82	2500	0	0.743129
6181.82	2621.62	0	0.853443
6181.82	2743.24	0	0.979857
6181.82	2864.86	0	1.12491
6181.82	2986.49	0	1.29159
6181.82	3108.11	0	1.48337
6181.82	3229.73	0	1.70427
6181.82	3351.35	0	1.95886
6181.82	3472.97	0	2.25227
6181.82	3594.59	0	2.59003
6181.82	3716.22	0	2.97783
6181.82	3837.84	0	3.42097
6181.82	3959.46	0	3.92351
6181.82	4081.08	0	4.48687
6181.82	4202.7	0	5.1079
6181.82	4324.32	0	5.77643
6181.82	4445.95	0	6.47275
6181.82	4567.57	0	7.16588
6181.82	4689.19	0	7.81408
6181.82	4810.81	0	8.36889
6181.82	4932.43	0	8.7833
6181.82	5054.05	0	9.02191
6181.82	5175.68	0	9.06955
6181.82	5297.3	0	8.93446
6181.82	5418.92	0	8.64458
6181.82	5540.54	0	8.23937
6181.82	5662.16	0	7.76066
6181.82	5783.78	0	7.24583
6181.82	5905.41	0	6.7243
6181.82	6027.03	0	6.2168
6181.82	6148.65	0	5.73644
6181.82	6270.27	0	5.29035
6181.82	6391.89	0	4.88145
6181.82	6513.51	0	4.5099
6181.82	6635.14	0	4.17416
6181.82	6756.76	0	3.87178
6181.82	6878.38	0	3.5999
6181.82	7000	0	3.35555
6272.73	-2000	0	3.27288
6272.73	-1878.38	0	3.49839
6272.73	-1756.76	0	3.74707
6272.73	-1635.14	0	4.02088
6272.73	-1513.51	0	4.32146
6272.73	-1391.89	0	4.64985
6272.73	-1270.27	0	5.00606
6272.73	-1148.65	0	5.38839
6272.73	-1027.03	0	5.79263
6272.73	-905.405	0	6.21103
6272.73	-783.784	0	6.63126
6272.73	-662.162	0	7.03555
6272.73	-540.541	0	7.4005
6272.73	-418.919	0	7.69823
6272.73	-297.297	0	7.89925
6272.73	-175.676	0	7.97717
6272.73	-54.0541	0	7.91439
6272.73	67.5676	0	7.70684
6272.73	189.189	0	7.36583
6272.73	310.811	0	6.91606
6272.73	432.432	0	6.39042
6272.73	554.054	0	5.82363
6272.73	675.676	0	5.24691
6272.73	797.297	0	4.68483
6272.73	918.919	0	4.15436
6272.73	1040.54	0	3.66553
6272.73	1162.16	0	3.22291
6272.73	1283.78	0	2.82713
6272.73	1405.41	0	2.47635
6272.73	1527.03	0	2.16731
6272.73	1648.65	0	1.89608
6272.73	1770.27	0	1.65856
6272.73	1891.89	0	1.45079
6272.73	2013.51	0	1.2691
6272.73	2135.14	0	1.11017
6272.73	2256.76	0	0.971066
6272.73	2378.38	0	0.849223
6272.73	2500	0	0.742413
6272.73	2621.62	0	0.849223
6272.73	2743.24	0	0.971066
6272.73	2864.86	0	1.11017
6272.73	2986.49	0	1.2691
6272.73	3108.11	0	1.45079
6272.73	3229.73	0	1.65856
6272.73	3351.35	0	1.89608
6272.73	3472.97	0	2.16731
6272.73	3594.59	0	2.47635
6272.73	3716.22	0	2.82713
6272.73	3837.84	0	3.22291
6272.73	3959.46	0	3.66553
6272.73	4081.08	0	4.15436
6272.73	4202.7	0	4.68483
6272.73	4324.32	0	5.24691
6272.73	4445.95	0	5.82363
6272.73	4567.57	0	6.39042
6272.73	4689.19	0	6.91606
6272.73	4810.81	0	7.36583
6272.73	4932.43	0	7.70684
6272.73	5054.05	0	7.91439
6272.73	5175.68	0	7.97717
6272.73	5297.3	0	7.89925
6272.73	5418.92	0	7.69823
6272.73	5540.54	0	7.4005
6272.73	5662.16	0	7.03555
6272.73	5783.78	0	6.63126
6272.73	5905.41	0	6.21103
6272.73	6027.03	0	5.79263
6272.73	6148.65	0	5.38839
6272.73	6270.27	0	5.00606
6272.73	6391.89	0	4.64985
6272.73	6513.51	0	4.32146
6272.73	6635.14	0	4.02088
6272.73	6756.76	0	3.74707
6272.73	6878.38	0	3.49839
6272.73	7000	0	3.27288
6363.64	-2000	0	3.18791
6363.64	-1878.38	0	3.3953
6363.64	-1756.76	0	3.622
6363.64	-1635.14	0	3.86913
6363.64	-1513.51	0	4.13742
6363.64	-1391.89	0	4.42692
6363.64	-1270.27	0	4.7366
6363.64	-1148.65	0	5.06386
6363.64	-1027.03	0	5.40393
6363.64	-905.405	0	5.7492
6363.64	-783.784	0	6.08859
6363.64	-662.162	0	6.40725
6363.64	-540.541	0	6.68676
6363.64	-418.919	0	6.90628
6363.64	-297.297	0	7.04483
6363.64	-175.676	0	7.0845
6363.64	-54.0541	0	7.014
6363.64	67.5676	0	6.83155
6363.64	189.189	0	6.54579
6363.64	310.811	0	6.17444
6363.64	432.432	0	5.74108
6363.64	554.054	0	5.2711
6363.64	675.676	0	4.78808
6363.64	797.297	0	4.31146
6363.64	918.919	0	3.85554
6363.64	1040.54	0	3.42963
6363.64	1162.16	0	3.03881
6363.64	1283.78	0	2.68491
6363.64	1405.41	0	2.36755
6363.64	1527.03	0	2.08493
6363.64	1648.65	0	1.83446
6363.64	1770.27	0	1.61318
6363.64	1891.89	0	1.41808
6363.64	2013.51	0	1.24626
6363.64	2135.14	0	1.095
6363.64	2256.76	0	0.961854
6363.64	2378.38	0	0.844636
6363.64	2500	0	0.741409
6363.64	2621.62	0	0.844636
6363.64	2743.24	0	0.961854
6363.64	2864.86	0	1.095
6363.64	2986.49	0	1.24626
6363.64	3108.11	0	1.41808
6363.64	3229.73	0	1.61318
6363.64	3351.35	0	1.83446
6363.64	3472.97	0	2.08493
6363.64	3594.59	0	2.36755
6363.64	3716.22	0	2.68491
6363.64	3837.84	0	3.03881
6363.64	3959.46	0	3.42963
6363.64	4081.08	0	3.85554
6363.64	4202.7	0	4.31146
6363.64	4324.32	0	4.78808
6363.64	4445.95	0	5.2711
6363.64	4567.57	0	5.74108
6363.64	4689.19	0	6.17444
6363.64	4810.81	0	6.54579
6363.64	4932.43	0	6.83155
6363.64	5054.05	0	7.014
6363.64	5175.68	0	7.0845
6363.64	5297.3	0	7.04483
6363.64	5418.92	0	6.90628
6363.64	5540.54	0	6.68676
6363.64	5662.16	0	6.40725
6363.64	5783.78	0	6.08859
6363.64	5905.41	0	5.7492
6363.64	6027.03	0	5.40393
6363.64	6148.65	0	5.06386
6363.64	6270.27	0	4.7366
6363.64	6391.89	0	4.42692
6363.64	6513.51	0	4.13742
6363.64	6635.14	0	3.86913
6363.64	6756.76	0	3.622
6363.64	6878.38	0	3.3953
6363.64	7000	0	3.18791
6454.55	-2000	0	3.10162
6454.55	-1878.38	0	3.29178
6454.55	-1756.76	0	3.49783
6454.55	-1635.14	0	3.72028
6454.55	-1513.51	0	3.95918
6454.55	-1391.89	0	4.21388
6454.55	-1270.27	0	4.48273
6454.55	-1148.65	0	4.76266
6454.55	-1027.03	0	5.0488
6454.55	-905.405	0	5.33407
6454.55	-783.784	0	5.60881
6454.55	-662.162	0	5.86078
6454.55	-540.541	0	6.07555
6454.55	-418.919	0	6.23751
6454.55	-297.297	0	6.33155
6454.55	-175.676	0	6.34534
6454.55	-54.0541	0	6.2716
6454.55	67.5676	0	6.10978
6454.55	189.189	0	5.86659
6454.55	310.811	0	5.55509
6454.55	432.432	0	5.19255
6454.55	554.054	0	4.79788
6454.55	675.676	0	4.38907
6454.55	797.297	0	3.98157
6454.55	918.919	0	3.58729
6454.55	1040.54	0	3.21455
6454.55	1162.16	0	2.86845
6454.55	1283.78	0	2.55145
6454.55	1405.41	0	2.26411
6454.55	1527.03	0	2.00566
6454.55	1648.65	0	1.77448
6454.55	1770.27	0	1.56853
6454.55	1891.89	0	1.38555
6454.55	2013.51	0	1.22329
6454.55	2135.14	0	1.07956
6454.55	2256.76	0	0.952325
6454.55	2378.38	0	0.839742
6454.55	2500	0	0.740139
6454.55	2621.62	0	0.839742
6454.55	2743.24	0	0.952325
6454.55	2864.86	0	1.07956
6454.55	2986.49	0	1.22329
6454.55	3108.11	0	1.38555
6454.55	3229.73	0	1.56853
6454.55	3351.35	0	1.77448
6454.55	3472.97	0	2.00566
6454.55	3594.59	0	2.26411
6454.55	3716.22	0	2.55145
6454.55	3837.84	0	2.86845
6454.55	3959.46	0	3.21455
6454.55	4081.08	0	3.58729
6454.55	4202.7	0	3.98157
6454.55	4324.32	0	4.38907
6454.55	4445.95	0	4.79788
6454.55	4567.57	0	5.19255
6454.55	4689.19	0	5.55509
6454.55	4810.81	0	5.86659
6454.55	4932.43	0	6.10978
6454.55	5054.05	0	6.2716
6454.55	5175.68	0	6.34534
6454.55	5297.3	0	6.33155
6454.55	5418.92	0	6.23751
6454.55	5540.54	0	6.07555
6454.55	5662.16	0	5.86078
6454.55	5783.78	0	5.60881
6454.55	5905.41	0	5.33407
6454.55	6027.03	0	5.0488
6454.55	6148.65	0	4.76266
6454.55	6270.27	0	4.48273
6454.55	6391.89	0	4.21388
6454.55	6513.51	0	3.95918
6454.55	6635.14	0	3.72028
6454.55	6756.76	0	3.49783
6454.55	6878.38	0	3.29178
6454.55	7000	0	3.10162
6545.45	-2000	0	3.01486
6545.45	-1878.38	0	3.18877
6545.45	-1756.76	0	3.37559
6545.45	-1635.14	0	3.57538
6545.45	-1513.51	0	3.7877
6545.45	-1391.89	0	4.01146
6545.45	-1270.27	0	4.24464
6545.45	-1148.65	0	4.48401
6545.45	-1027.03	0	4.72491
6545.45	-905.405	0	4.96092
6545.45	-783.784	0	5.18379
6545.45	-662.162	0	5.38354
6545.45	-540.541	0	5.54886
6545.45	-418.919	0	5.66797
6545.45	-297.297	0	5.72994
6545.45	-175.676	0	5.72616
6545.45	-54.0541	0	5.65188
6545.45	67.5676	0	5.50724
6545.45	189.189	0	5.29755
6545.45	310.811	0	5.03261
6545.45	432.432	0	4.72537
6545.45	554.054	0	4.39011
6545.45	675.676	0	4.04074
6545.45	797.297	0	3.68957
6545.45	918.919	0	3.34649
6545.45	1040.54	0	3.01879
6545.45	1162.16	0	2.71129
6545.45	1283.78	0	2.42676
6545.45	1405.41	0	2.16629
6545.45	1527.03	0	1.92982
6545.45	1648.65	0	1.71648
6545.45	1770.27	0	1.5249
6545.45	1891.89	0	1.35345
6545.45	2013.51	0	1.20039
6545.45	2135.14	0	1.06399
6545.45	2256.76	0	0.942572
6545.45	2378.38	0	0.834594
6545.45	2500	0	0.738627
6545.45	2621.62	0	0.834594
6545.45	2743.24	0	0.942572
6545.45	2864.86	0	1.06399
6545.45	2986.49	0	1.20039
6545.45	3108.11	0	1.35345
6545.45	3229.73	0	1.5249
6545.45	3351.35	0	1.71648
6545.45	3472.97	0	1.92982
6545.45	3594.59	0	2.16629
6545.45	3716.22	0	2.42676
6545.45	3837.84	0	2.71129
6545.45	3959.46	0	3.01879
6545.45	4081.08	0	3.34649
6545.45	4202.7	0	3.68957
6545.45	4324.32	0	4.04074
6545.45	4445.95	0	4.39011
6545.45	4567.57	0	4.72537
6545.45	4689.19	0	5.03261
6545.45	4810.81	0	5.29755
6545.45	4932.43	0	5.50724
6545.45	5054.05	0	5.65188
6545.45	5175.68	0	5.72616
6545.45	5297.3	0	5.72994
6545.45	5418.92	0	5.66797
6545.45	5540.54	0	5.54886
6545.45	5662.16	0	5.38354
6545.45	5783.78	0	5.18379
6545.45	5905.41	0	4.96092
6545.45	6027.03	0	4.72491
6545.45	6148.65	0	4.48401
6545.45	6270.27	0	4.24464
6545.45	6391.89	0	4.01146
6545.45	6513.51	0	3.7877
6545.45	6635.14	0	3.57538
6545.45	6756.76	0	3.37559
6545.45	6878.38	0	3.18877
6545.45	7000	0	3.01486
6636.36	-2000	0	2.92835
6636.36	-1878.38	0	3.08704
6636.36	-1756.76	0	3.25608
6636.36	-1635.14	0	3.4352
6636.36	-1513.51	0	3.62362
6636.36	-1391.89	0	3.81998
6636.36	-1270.27	0	4.0221
6636.36	-1148.65	0	4.22681
6636.36	-1027.03	0	4.42974
6636.36	-905.405	0	4.62526
6636.36	-783.784	0	4.80639
6636.36	-662.162	0	4.965
6636.36	-540.541	0	5.09223
6636.36	-418.919	0	5.17918
6636.36	-297.297	0	5.21783
6636.36	-175.676	0	5.20211
6636.36	-54.0541	0	5.12892
6636.36	67.5676	0	4.99877
6636.36	189.189	0	4.8159
6636.36	310.811	0	4.58784
6636.36	432.432	0	4.32444
6636.36	554.054	0	4.03667
6636.36	675.676	0	3.73541
6636.36	797.297	0	3.43052
6636.36	918.919	0	3.13019
6636.36	1040.54	0	2.84075
6636.36	1162.16	0	2.56663
6636.36	1283.78	0	2.31062
6636.36	1405.41	0	2.07416
6636.36	1527.03	0	1.85764
6636.36	1648.65	0	1.66072
6636.36	1770.27	0	1.48255
6636.36	1891.89	0	1.32199
6636.36	2013.51	0	1.17773
6636.36	2135.14	0	1.0484
6636.36	2256.76	0	0.932674
6636.36	2378.38	0	0.82924
6636.36	2500	0	0.736895
6636.36	2621.62	0	0.82924
6636.36	2743.24	0	0.932674
6636.36	2864.86	0	1.0484
6636.36	2986.49	0	1.17773
6636.36	3108.11	0	1.32199
6636.36	3229.73	0	1.48255
6636.36	3351.35	0	1.66072
6636.36	3472.97	0	1.85764
6636.36	3594.59	0	2.07416
6636.36	3716.22	0	2.31062
6636.36	3837.84	0	2.56663
6636.36	3959.46	0	2.84075
6636.36	4081.08	0	3.13019
6636.36	4202.7	0	3.43052
6636.36	4324.32	0	3.73541
6636.36	4445.95	0	4.03667
6636.36	4567.57	0	4.32444
6636.36	4689.19	0	4.58784
6636.36	4810.81	0	4.8159
6636.36	4932.43	0	4.99877
6636.36	5054.05	0	5.12892
6636.36	5175.68	0	5.20211
6636.36	5297.3	0	5.21783
6636.36	5418.92	0	5.17918
6636.36	5540.54	0	5.09223
6636.36	5662.16	0	4.965
6636.36	5783.78	0	4.80639
6636.36	5905.41	0	4.62526
6636.36	6027.03	0	4.42974
6636.36	6148.65	0	4.22681
6636.36	6270.27	0	4.0221
6636.36	6391.89	0	3.81998
6636.36	6513.51	0	3.62362
6636.36	6635.14	0	3.4352
6636.36	6756.76	0	3.25608
6636.36	6878.38	0	3.08704
6636.36	7000	0	2.92835
6727.27	-2000	0	2.8427
6727.27	-1878.38	0	2.98722
6727.27	-1756.76	0	3.13991
6727.27	-1635.14	0	3.30025
6727.27	-1513.51	0	3.46728
6727.27	-1391.89	0	3.63947
6727.27	-1270.27	0	3.81462
6727.27	-1148.65	0	3.98971
6727.27	-1027.03	0	4.1608
6727.27	-905.405	0	4.32296
6727.27	-783.784	0	4.47035
6727.27	-662.162	0	4.59638
6727.27	-540.541	0	4.69408
6727.27	-418.919	0	4.75668
6727.27	-297.297	0	4.77824
6727.27	-175.676	0	4.75446
6727.27	-54.0541	0	4.68333
6727.27	67.5676	0	4.56552
6727.27	189.189	0	4.40448
6727.27	310.811	0	4.20608
6727.27	432.432	0	3.97794
6727.27	554.054	0	3.7286
6727.27	675.676	0	3.46667
6727.27	797.297	0	3.20009
6727.27	918.919	0	2.93567
6727.27	1040.54	0	2.67885
6727.27	1162.16	0	2.43362
6727.27	1283.78	0	2.20269
6727.27	1405.41	0	1.98765
6727.27	1527.03	0	1.78918
6727.27	1648.65	0	1.60733
6727.27	1770.27	0	1.44162
6727.27	1891.89	0	1.29131
6727.27	2013.51	0	1.15542
6727.27	2135.14	0	1.03291
6727.27	2256.76	0	0.922701
6727.27	2378.38	0	0.823725
6727.27	2500	0	0.734963
6727.27	2621.62	0	0.823725
6727.27	2743.24	0	0.922701
6727.27	2864.86	0	1.03291
6727.27	2986.49	0	1.15542
6727.27	3108.11	0	1.29131
6727.27	3229.73	0	1.44162
6727.27	3351.35	0	1.60733
6727.27	3472.97	0	1.78918
6727.27	3594.59	0	1.98765
6727.27	3716.22	0	2.20269
6727.27	3837.84	0	2.43362
6727.27	3959.46	0	2.67885
6727.27	4081.08	0	2.93567
6727.27	4202.7	0	3.20009
6727.27	4324.32	0	3.46667
6727.27	4445.95	0	3.7286
6727.27	4567.57	0	3.97794
6727.27	4689.19	0	4.20608
6727.27	4810.81	0	4.40448
6727.27	4932.43	0	4.56552
6727.27	5054.05	0	4.68333
6727.27	5175.68	0	4.75446
6727.27	5297.3	0	4.77824
6727.27	5418.92	0	4.75668
6727.27	5540.54	0	4.69408
6727.27	5662.16	0	4.59638
6727.27	5783.78	0	4.47035
6727.27	5905.41	0	4.32296
6727.27	6027.03	0	4.1608
6727.27	6148.65	0	3.98971
6727.27	6270.27	0	3.81462
6727.27	6391.89	0	3.63947
6727.27	6513.51	0	3.46728
6727.27	6635.14	0	3.30025
6727.27	6756.76	0	3.13991
6727.27	6878.38	0	2.98722
6727.27	7000	0	2.8427
6818.18	-2000	0	2.75838
6818.18	-1878.38	0	2.88979
6818.18	-1756.76	0	3.02752
6818.18	-1635.14	0	3.17089
6818.18	-1513.51	0	3.31882
6818.18	-1391.89	0	3.46974
6818.18	-1270.27	0	3.62151
6818.18	-1148.65	0	3.77132
6818.18	-1027.03	0	3.91565
6818.18	-905.405	0	4.05027
6818.18	-783.784	0	4.17029
6818.18	-662.162	0	4.27037
6818.18	-540.541	0	4.34502
6818.18	-418.919	0	4.38905
6818.18	-297.297	0	4.39804
6818.18	-175.676	0	4.36892
6818.18	-54.0541	0	4.30039
6818.18	67.5676	0	4.1932
6818.18	189.189	0	4.05017
6818.18	310.811	0	3.87595
6818.18	432.432	0	3.67653
6818.18	554.054	0	3.45865
6818.18	675.676	0	3.22917
6818.18	797.297	0	2.99455
6818.18	918.919	0	2.76047
6818.18	1040.54	0	2.53156
6818.18	1162.16	0	2.3114
6818.18	1283.78	0	2.10254
6818.18	1405.41	0	1.90661
6818.18	1527.03	0	1.72447
6818.18	1648.65	0	1.5564
6818.18	1770.27	0	1.40224
6818.18	1891.89	0	1.26153
6818.18	2013.51	0	1.13357
6818.18	2135.14	0	1.01759
6818.18	2256.76	0	0.912715
6818.18	2378.38	0	0.818085
6818.18	2500	0	0.732849
6818.18	2621.62	0	0.818085
6818.18	2743.24	0	0.912715
6818.18	2864.86	0	1.01759
6818.18	2986.49	0	1.13357
6818.18	3108.11	0	1.26153
6818.18	3229.73	0	1.40224
6818.18	3351.35	0	1.5564
6818.18	3472.97	0	1.72447
6818.18	3594.59	0	1.90661
6818.18	3716.22	0	2.10254
6818.18	3837.84	0	2.3114
6818.18	3959.46	0	2.53156
6818.18	4081.08	0	2.76047
6818.18	4202.7	0	2.99455
6818.18	4324.32	0	3.22917
6818.18	4445.95	0	3.45865
6818.18	4567.57	0	3.67653
6818.18	4689.19	0	3.87595
6818.18	4810.81	0	4.05017
6818.18	4932.43	0	4.1932
6818.18	5054.05	0	4.30039
6818.18	5175.68	0	4.36892
6818.18	5297.3	0	4.39804
6818.18	5418.92	0	4.38905
6818.18	5540.54	0	4.34502
6818.18	5662.16	0	4.27037
6818.18	5783.78	0	4.17029
6818.18	5905.41	0	4.05027
6818.18	6027.03	0	3.91565
6818.18	6148.65	0	3.77132
6818.18	6270.27	0	3.62151
6818.18	6391.89	0	3.46974
6818.18	6513.51	0	3.31882
6818.18	6635.14	0	3.17089
6818.18	6756.76	0	3.02752
6818.18	6878.38	0	2.88979
6818.18	7000	0	2.75838
6909.09	-2000	0	2.6758
6909.09	-1878.38	0	2.79512
6909.09	-1756.76	0	2.91922
6909.09	-1635.14	0	3.0473
6909.09	-1513.51	0	3.17823
6909.09	-1391.89	0	3.31046
6909.09	-1270.27	0	3.44197
6909.09	-1148.65	0	3.57019
6909.09	-1027.03	0	3.69202
6909.09	-905.405	0	3.80384
6909.09	-783.784	0	3.90156
6909.09	-662.162	0	3.98087
6909.09	-540.541	0	4.03743
6909.09	-418.919	0	4.06722
6909.09	-297.297	0	4.06694
6909.09	-175.676	0	4.03438
6909.09	-54.0541	0	3.96873
6909.09	67.5676	0	3.87074
6909.09	189.189	0	3.74276
6909.09	310.811	0	3.58851
6909.09	432.432	0	3.41276
6909.09	554.054	0	3.22089
6909.09	675.676	0	3.01844
6909.09	797.297	0	2.81069
6909.09	918.919	0	2.60236
6909.09	1040.54	0	2.39745
6909.09	1162.16	0	2.19912
6909.09	1283.78	0	2.00971
6909.09	1405.41	0	1.83082
6909.09	1527.03	0	1.66342
6909.09	1648.65	0	1.50795
6909.09	1770.27	0	1.36448
6909.09	1891.89	0	1.23273
6909.09	2013.51	0	1.11227
6909.09	2135.14	0	1.0025
6909.09	2256.76	0	0.902764
6909.09	2378.38	0	0.812356
6909.09	2500	0	0.730572
6909.09	2621.62	0	0.812356
6909.09	2743.24	0	0.902764
6909.09	2864.86	0	1.0025
6909.09	2986.49	0	1.11227
6909.09	3108.11	0	1.23273
6909.09	3229.73	0	1.36448
6909.09	3351.35	0	1.50795
6909.09	3472.97	0	1.66342
6909.09	3594.59	0	1.83082
6909.09	3716.22	0	2.00971
6909.09	3837.84	0	2.19912
6909.09	3959.46	0	2.39745
6909.09	4081.08	0	2.60236
6909.09	4202.7	0	2.81069
6909.09	4324.32	0	3.01844
6909.09	4445.95	0	3.22089
6909.09	4567.57	0	3.41276
6909.09	4689.19	0	3.58851
6909.09	4810.81	0	3.74276
6909.09	4932.43	0	3.87074
6909.09	5054.05	0	3.96873
6909.09	5175.68	0	4.03438
6909.09	5297.3	0	4.06694
6909.09	5418.92	0	4.06722
6909.09	5540.54	0	4.03743
6909.09	5662.16	0	3.98087
6909.09	5783.78	0	3.90156
6909.09	5905.41	0	3.80384
6909.09	6027.03	0	3.69202
