22	43	0.950505
23	43	0.940904
24	43	0.9314
25	43	0.921992
26	43	0.912679
27	43	0.90346
28	43	0.894334
29	43	0.8853
30	43	0.876358
31	43	0.867506
32	43	0.858743
33	43	0.850069
34	43	0.841482
35	43	0.832982
36	43	0.824569
37	43	0.81624
38	43	0.807995
39	43	0.799833
40	43	0.791754
41	43	0.783756
42	43	0.77584
43	43	0.768003
44	43	0.760245
45	43	0.752566
46	43	0.744964
47	43	0.73744
48	43	0.729991
49	43	0.722617
50	43	0.715318
51	43	0.708092
52	43	0.70094
53	43	0.69386
54	43	0.686851
55	43	0.679913
56	43	0.673045
57	43	0.666247
58	43	0.659517
59	43	0.652855
60	43	0.646261
61	43	0.639733
62	43	0.633271
63	43	0.626874
64	43	0.620542
65	43	0.614274
66	43	0.608069
67	43	0.601927
68	43	0.595847
69	43	0.589829
70	43	0.583871
71	43	0.577973
72	43	0.572135
73	43	0.566356
74	43	0.560635
75	43	0.554972
76	43	0.549366
77	43	0.543817
78	43	0.538324
79	43	0.532886
80	43	0.527504
81	43	0.522175
82	43	0.516901
83	43	0.51168
84	43	0.506511
85	43	0.501395
86	43	0.49633
87	43	0.491317
88	43	0.486354
89	43	0.481441
90	43	0.476578
91	43	0.471764
92	43	0.466999
93	43	0.462282
94	43	0.457612
95	43	0.45299
96	43	0.448414
97	43	0.443885
98	43	0.439401
99	43	0.434963
100	43	0.430569
101	43	0.42622
102	43	0.421915
103	43	0.417653
104	43	0.413434
105	43	0.409258
106	43	0.405124
107	43	0.401032
108	43	0.396981
109	43	0.392972
110	43	0.389002
111	43	0.385073
112	43	0.381183
113	43	0.377333
114	43	0.373521
115	43	0.369748
116	43	0.366014
117	43	0.362316
118	43	0.358657
119	43	0.355034
120	43	0.351448
121	43	0.347898
122	43	0.344384
123	43	0.340905
124	43	0.337462
125	43	0.334053
126	43	0.330679
127	43	0.327338
128	43	0.324032
129	43	0.320759
130	43	0.317519
131	43	0.314312
132	43	0.311137
133	43	0.307994
134	43	0.304883
135	43	0.301803
136	43	0.298755
137	43	0.295737
138	43	0.29275
139	43	0.289793
140	43	0.286866
141	43	0.283968
142	43	0.2811
143	43	0.27826
144	43	0.275449
145	43	0.272667
146	43	0.269913
147	43	0.267187
148	43	0.264488
149	43	0.261816
150	43	0.259171
151	43	0.256554
152	43	0.253962
153	43	0.251397
154	43	0.248857
155	43	0.246344
156	43	0.243855
157	43	0.241392
158	43	0.238954
159	43	0.23654
160	43	0.234151
